year,level,samp,inc_var,inc_var_val,geo_var,geo_var_val,group_var,group_var_val,pctl10,pctl25,pctl50,pctl75,pctl90,pctl95,pctl98,pctl99,pctl99_9,pctl99_99,pctl99_999
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xaged,65+,975.1,5939,15390,34760,62010,88980,149500,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xall,All Sample Members,-778.2,0,1581,9805,29800,51210,96060,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xfb,Foreign Born,-1404,0,1006,5851,17070,33880,70640,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xfb,Not Foreign Born,-638.5,0,1828,11480,33090,55090,102500,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,Hispanic,-708.4,0,383.1,3607,9685,16610,32560,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,NH AIAN,-1281,0,404.4,3901,11730,20640,38920,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,NH Asian,-1424,0,1136,5726,16650,33460,73200,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,NH Black,-1052,0,349,3980,12250,21390,37280,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,NH NHOPI,-1263,0,382.2,4357,13680,24520,44420,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,36,xrea,NH White,-679,33.39,2664,14150,38140,62620,121100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,16-24,-463.1,0,0.5,1363,5916,11090,22820,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,25-34,-906.2,0,64,1630,6917,12660,24330,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,35-44,-898.4,0,488.5,3178,11100,21310,47070,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,45-54,-881.5,0,749.6,5351,16560,30560,66100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,55-64,-36.06,308,4283,15900,34770,51710,87960,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xaged,65+,767.4,5697,14890,33030,55800,76800,121400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xall,All Sample Members,-500,0,912,7849,24680,42060,71550,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xfb,Foreign Born,-1070,0,539.6,5162,17220,33110,62360,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xfb,Not Foreign Born,-463.5,0,949,8071,25180,42570,72150,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,Hispanic,-473.5,0,106.2,2455,9403,16500,32270,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,NH AIAN,-151.9,0,454.5,4390,11100,18610,34170,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,NH Asian,-1478,0,673.8,5252,16330,30840,61300,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,NH Black,-462.9,0,82.67,2699,10130,18130,31860,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,NH NHOPI,-779.7,0,150.7,2751,10890,18790,33770,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,37,xrea,NH White,-485.5,0,1446,10260,29920,48500,83230,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,16-24,-974.3,-15.25,0,1518,8492,19220,42040,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,25-34,-1163,-178.6,5.5,1560,8482,18520,37810,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,35-44,-978.8,0,371.7,4356,17440,34760,72280,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,45-54,-1092,0,1117,8452,27600,51250,106600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,55-64,-333.9,349.9,5597,18940,41500,66830,126800,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xaged,65+,1899,7622,17150,35490,60570,86260,139700,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xall,All Sample Members,-773,0,1268,11500,33030,53420,96390,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xfb,Foreign Born,-676,0,240.5,4808,18810,37220,68020,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xfb,Not Foreign Born,-776.5,0,1327,11740,33360,53830,97270,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,Hispanic,-462.7,0,0.6944,1775,8551,17690,37730,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,NH AIAN,-213.8,0,0,1830,7754,16300,30520,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,NH Asian,-1234,0,145.6,3612,15320,32850,60040,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,NH Black,-382.1,0,0,771.1,5402,11140,22900,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,NH NHOPI,-846.6,-18.81,14.93,1716,8040,,,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,38,xrea,NH White,-802.5,0,1517,12460,34420,55230,1e+05,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,16-24,-651.9,0,5,1587,6721,12610,24200,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,25-34,-920.8,0,8,1515,6871,12690,23510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,35-44,-810.1,0,201.5,2746,10220,19470,40940,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,45-54,-932.4,0,453.4,4633,15360,27670,56670,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,55-64,-109,154,4071,15530,31960,46630,75470,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xaged,65+,1826,6601,14170,28850,49460,68080,104400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xall,All Sample Members,-530.5,0,862,8412,23740,38840,64720,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xfb,Foreign Born,-1056,0,682.5,7417,23690,42780,79390,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xfb,Not Foreign Born,-509.2,0,872,8456,23740,38700,64140,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,Hispanic,-471.4,0,89.68,2857,10830,19530,36880,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,NH AIAN,-534.1,0,150,3503,11530,20420,37720,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,NH Asian,-1415,0,460.6,5509,20830,42790,86250,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,NH Black,-332.6,0,33,3941,13190,22100,36600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,NH NHOPI,-975.4,0,47.33,2268,10170,17910,33470,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,39,xrea,NH White,-534,0,1095,9288,25400,40900,68200,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,16-24,-506.3,0,0,1126,6030,12010,25850,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,25-34,-956.2,0,0,1414,7322,14170,28870,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,35-44,-1132,0,157.2,3034,11720,23650,53780,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,45-54,-1296,0,519.2,5546,18640,36680,86190,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,55-64,-424.8,90.65,3979,15740,35310,56730,109900,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xaged,65+,710.9,5875,15130,32420,56950,83460,145000,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xall,All Sample Members,-675.9,0,677,8366,26260,44960,83120,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xfb,Foreign Born,-714.7,0,258.5,5108,16850,31660,61380,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xfb,Not Foreign Born,-674,0,713.5,8592,26770,45630,84120,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,Hispanic,-277.2,0,6,2195,9304,16950,33040,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,NH AIAN,-600,0,182.5,3873,13860,25200,46600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,NH Asian,-1013,0,766.3,6963,19420,36490,78490,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,NH Black,-309.7,0,0,2857,10940,18940,31860,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,NH NHOPI,-676.1,0,5.083,2107,9654,17450,42260,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,40,xrea,NH White,-751.3,0,1129,10700,31090,51560,96920,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,16-24,-718.8,0,83.99,1939,7542,15200,31200,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,25-34,-1151,0,169.9,2188,8123,15470,29840,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,35-44,-1140,0,583,3978,13790,26770,55860,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,45-54,-1188,0,1013,6341,20390,37860,78510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,55-64,-446.6,378.5,4916,18650,40430,60310,101000,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xaged,65+,1691,6945,16430,35200,58290,80050,124700,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xall,All Sample Members,-748.1,0,1456,10170,30460,48760,81530,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xfb,Foreign Born,-932.8,0,836.3,5849,19740,36190,64710,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xfb,Not Foreign Born,-730,0,1559,10740,31470,49850,83090,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,Hispanic,-447.8,0,316.6,2651,9713,18640,36130,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,NH AIAN,-320.1,0,889.4,4955,14350,25760,45060,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,NH Asian,-1466,0,930.2,5849,19510,36350,65880,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,NH Black,-623.4,0,303.1,3988,13160,25040,45360,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,NH NHOPI,-525.2,0,58.49,2168,9061,17430,35130,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,41,xrea,NH White,-748.1,0,1796,11650,33010,51620,86120,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,16-24,-667.8,0,65.58,2232,7731,14810,30030,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,25-34,-916,0,64,2415,8661,15820,29780,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,35-44,-677,0,315.5,3729,12480,23820,51100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,45-54,-813.3,0,753.5,5427,16900,31730,69510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,55-64,-100.8,218,4176,15360,33830,51360,87660,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xaged,65+,1568,5593,13080,28760,51660,72150,114100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xall,All Sample Members,-466.1,0,1467,9239,26120,43380,74720,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xfb,Foreign Born,-953.1,0,828.2,6787,20810,39190,74250,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xfb,Not Foreign Born,-439.5,0,1518,9418,26430,43610,74750,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,Hispanic,-283.9,0,50,2627,8568,15160,30510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,NH AIAN,-615.5,0,322.1,4280,13230,23780,44670,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,NH Asian,-1260,0,595.6,5446,17440,34970,73250,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,NH Black,-324.4,0,43,3420,11550,20100,35170,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,NH NHOPI,-909.4,0,109.3,3402,12050,21880,40500,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,42,xrea,NH White,-464.5,4.5,1886,10450,28450,46310,79790,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,16-24,-781.6,0,262.9,2819,8485,15530,31940,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,25-34,-1119,0,367.1,3186,9714,16740,30220,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,35-44,-939.2,0,813.6,4805,13990,25390,52160,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,45-54,-999.8,10.92,1233,6476,19210,34950,74390,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,55-64,-259.1,414.1,4381,16540,36930,55510,94340,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xaged,65+,1606,6360,15130,32830,56290,77500,119800,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xall,All Sample Members,-608.8,14,1847,9908,28040,46010,78640,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xfb,Foreign Born,-1769,0,763.2,5007,14400,27590,55730,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xfb,Not Foreign Born,-487.9,41.5,2098,10900,29800,47960,81580,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xrea,Hispanic,-1688,0,238.6,3003,7943,12300,22270,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xrea,NH AIAN,-387.1,0,434.6,4709,12940,24240,43250,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xrea,NH Asian,-1663,0,624.8,4241,14310,27940,58090,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xrea,NH Black,-1342,0,117.9,2737,9290,16480,30520,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,44,xrea,NH White,-483.6,110.8,2422,11740,31280,49920,85270,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,16-24,-440.9,0,0,1270,5615,10270,20600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,25-34,-869.4,0,18,1557,6679,12320,23680,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,35-44,-897,0,443.6,2860,10330,19720,42230,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,45-54,-864.5,0,700.5,4856,15040,27310,58180,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,55-64,0,318,4381,15920,34780,51950,87660,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xaged,65+,631.1,5754,15380,33540,56010,76480,118700,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xall,All Sample Members,-439,0,915.6,7950,25000,42090,70730,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xfb,Foreign Born,-1054,0,892.8,7771,23290,40860,71890,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xfb,Not Foreign Born,-412,0,917,7960,25090,42140,70670,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,Hispanic,-654.7,0,189.6,3107,11200,20450,37990,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,NH AIAN,-276,0,261.8,3312,11180,20680,37990,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,NH Asian,-1470,0,1004,7862,20800,35330,68480,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,NH Black,-291.7,0,13,2432,9055,16040,28470,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,NH NHOPI,-678.4,0,165.5,2551,11010,18570,,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,45,xrea,NH White,-461.8,0,1520,10960,31160,49470,83010,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,16-24,-1046,-41.53,0,1124,7703,16210,34740,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,25-34,-1250,-229.2,0,1280,8263,16930,34910,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,35-44,-1250,0,108.2,3960,16560,31930,68150,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,45-54,-1412,0,642.7,7592,24310,45120,98060,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,55-64,-823.5,44.2,4757,18060,39690,65080,128400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xaged,65+,1076,6345,15730,33870,57860,83090,142100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xall,All Sample Members,-997.2,0,878.2,10700,31050,50980,93400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xfb,Foreign Born,-700.2,0,8.886,3509,16590,32160,64430,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xfb,Not Foreign Born,-1000,0,945.6,10950,31430,51470,94200,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,Hispanic,-410.6,0,0,1703,10220,20490,40450,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,NH AIAN,-168,0,0,1578,8946,17730,33530,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,NH Asian,-1188,0,27.63,3317,14990,31170,71800,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,NH Black,-333.4,0,0,431.9,5365,11850,27220,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,NH NHOPI,-1140,-64.2,0.6267,1635,7954,,,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,46,xrea,NH White,-1059,0,1158,11720,32760,52990,97220,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,16-24,-499.5,0,0,1325,5617,10470,21600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,25-34,-914.2,0,0,1512,6809,12530,24620,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,35-44,-1040,0,31,2622,10010,19720,45110,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,45-54,-1154,0,284.1,4257,14780,28690,64640,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,55-64,-314.9,12.5,3112,13080,30630,47390,84160,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xaged,65+,446.9,4848,12950,28710,51020,71440,114400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xall,All Sample Members,-639.2,0,523,6758,21750,38320,67790,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xfb,Foreign Born,-1177,0,234.4,5432,18190,34800,69130,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xfb,Not Foreign Born,-617,0,540,6821,21900,38430,67730,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,Hispanic,-655.1,0,5.333,2620,10570,19540,38510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,NH AIAN,-524.9,0,82.09,3851,12020,23240,44890,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,NH Asian,-1500,0,513.3,6557,20350,38710,82120,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,NH Black,-646.5,0,0,2188,8344,14860,27610,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,NH NHOPI,-778.5,0,8.706,2929,12000,21410,37440,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,47,xrea,NH White,-620.3,0,833.3,8166,24880,42300,74980,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,16-24,-648.2,0,0,1329,6076,11620,25370,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,25-34,-1207,0,0,1558,7560,14190,29820,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,35-44,-1296,0,30.5,3177,11990,24080,58780,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,45-54,-1317,0,330.6,5247,18370,37970,94860,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,55-64,-502,0,3117,14750,37110,60900,122700,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xaged,65+,85.53,4862,15050,35030,61900,91390,163400,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xall,All Sample Members,-884,0,369.7,6816,24560,44990,86940,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xfb,Foreign Born,-920,0,130.5,4137,12880,24500,53240,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xfb,Not Foreign Born,-878,0,440.2,7581,27110,48180,92570,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,Hispanic,-407.5,0,3.333,2662,9248,16090,31150,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,NH AIAN,-1075,0,74.86,4345,15620,30990,59070,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,NH Asian,-1822,0,702.4,5988,18440,36050,78660,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,NH Black,-1700,0,0,2363,9381,17080,31630,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,NH NHOPI,-1032,0,0,2911,10800,19620,37290,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,48,xrea,NH White,-935.5,0,1392,12370,37410,62530,124600,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,16-24,-872.3,0,62.99,1536,7644,15600,33550,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,25-34,-1180,0,194,1886,8945,17720,35070,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,35-44,-1261,0,442.2,3619,14720,29660,66830,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,45-54,-1367,0,629.1,5346,19020,37030,84370,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,55-64,-619.9,232.8,3760,15690,34660,53220,100700,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xaged,65+,1614,7159,16490,32540,53080,73040,115100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xall,All Sample Members,-915.4,0,683,7500,24560,41400,74050,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xfb,Foreign Born,-905.7,0,304.2,3659,14290,27530,52540,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xfb,Not Foreign Born,-916,0,735.7,7945,25420,42430,75890,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,Hispanic,-484.3,0,148.6,2036,8763,16340,30920,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,NH AIAN,-377.7,0,62.73,1932,8184,17160,32850,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,NH Asian,-1325,0,575.1,5090,17140,30550,54890,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,NH Black,-712.2,0,1.187,2165,10660,19680,35420,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,NH NHOPI,-579.5,0,10.36,1303,6431,12300,24240,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,49,xrea,NH White,-956.5,0,825,8626,26670,44070,79240,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,16-24,-834.6,0,152.3,2396,8196,15590,31680,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,25-34,-1071,-27.5,210.9,2625,8773,15740,29630,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,35-44,-973.1,0,612,4450,14160,25570,50840,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,45-54,-1173,0,1099,6621,19960,36590,74510,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,55-64,-689.2,264.9,4244,15390,34320,54220,99030,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xaged,65+,799.6,4891,13100,30180,56420,81830,133100,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xall,All Sample Members,-766.7,0,1610,9558,27070,45660,81500,,,,
2008,mafid,all,in_1040_samp,mafid_unearned_inc_pf,state,50,xfb,Foreign Born,-925.8,0,1704,10940,31290,55460,94400,,,,
